------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1F27170048
Start Time 08:01:00
Start Date 8/3/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 08:02:45
Download Date 8/3/18
Current Memory Address: 0
Current Battery Voltage: 4.1     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.824,0.113,-0.496
-0.953,-0.066,-0.586
-1.117,-0.219,-0.578
-1.234,-0.313,-0.426
-1.199,-0.238,-0.262
-1.168,-0.063,-0.297
-1.188,0.043,-0.359
-1.188,0.133,-0.34
-1.156,0.262,-0.285
-1.145,0.309,-0.266
-1.125,0.219,-0.234
-1.066,0.098,-0.195
-1.008,0.016,-0.18
-0.977,0,-0.191
-0.973,0.012,-0.215
-0.98,0.031,-0.219
-0.984,0.047,-0.191
-1.008,0.094,-0.156
-1.051,0.172,-0.102
-1.113,0.258,-0.07
-1.16,0.324,-0.09
-1.203,0.324,-0.125
-1.234,0.246,-0.125
-1.27,0.16,-0.141
-1.293,0.098,-0.164
-1.313,0.066,-0.207
-1.328,0.109,-0.258
-1.301,0.172,-0.262
-1.277,0.191,-0.234
-1.297,0.16,-0.137
-1.332,0.063,-0.051
-1.297,-0.012,-0.047
-1.234,-0.051,-0.074
-1.199,-0.094,-0.094
-1.223,-0.129,-0.105
-1.25,-0.059,-0.168
-1.199,0.031,-0.219
-1.145,0.063,-0.25
-1.113,0.078,-0.266
-1.094,0.086,-0.277
-1.074,0.074,-0.281
-1.059,0.066,-0.289
-1.074,0.055,-0.316
-1.09,0.063,-0.309
-1.074,0.086,-0.281
-1.066,0.137,-0.309
-1.113,0.168,-0.355
-1.164,0.207,-0.348
-1.129,0.23,-0.328
-1.098,0.215,-0.375
-1.141,0.18,-0.422
-1.199,0.102,-0.477
-1.203,0.023,-0.469
-1.172,-0.02,-0.422
-1.133,0.004,-0.383
-1.105,0.043,-0.355
-1.082,0.074,-0.332
-1.066,0.086,-0.313
-1.039,0.102,-0.293
-1.023,0.117,-0.273
-1.012,0.133,-0.27
-1.012,0.133,-0.254
-1.016,0.129,-0.238
-1.02,0.133,-0.215
-1.012,0.129,-0.195
-1,0.125,-0.172
-0.992,0.133,-0.164
-0.98,0.148,-0.145
-0.965,0.156,-0.133
-0.965,0.152,-0.121
-0.977,0.141,-0.125
-0.996,0.141,-0.145
-0.988,0.133,-0.152
